,14,15,16,17,18,19,20,21,22,23,24,25,president
merced,0.48698342080567236,0.39235449431752956,0.32670632073506606,0.4856218630565916,0.3323499701547362,0.48819319173697995,0.45530104098283786,0.3201457756596699,0.6253461475810392,0.3261638733705773,0.5431264933405882,0.3336831059811123,0.5537608904418656
modoc,0.26791946308724834,0.23066702099388786,0.1568102756221568,0.3009247027741083,0.17960908610670892,0.3379441280173583,0.5231307154384077,0.1796583021890016,0.6716016150740243,0.20668449197860964,0.3588012958963283,0.2290879654614139,0.28437667201712147
mono,0.4720748829953198,0.4580714395216925,0.33160703075957315,0.542777863419146,0.384886572654813,0.46749567133637654,0.3591830221796713,0.34278959810874704,0.5436893203883495,0.3384493670886076,0.5081551860649248,0.414365522745411,0.6148877268532759
monterey,0.5621874231368369,0.5131761182856074,0.44773033821175107,0.6266027943114464,0.45809830531613205,0.5708943655288051,0.33406780414393933,0.4267782163383757,0.5536892132520753,0.416532123808746,0.6215758844084459,0.47842702169625245,0.7110890508032242
napa,0.5276449786762586,0.4889929111955254,0.43054586279090934,0.6047511346104878,0.45157337955353677,0.5488427372045894,0.3658943466172382,0.3773798073253027,0.566523929852169,0.3212365183047243,0.5516088976100321,0.48529138827023016,0.707792012057272
nevada,0.43769397006970734,0.4128575076608784,0.34731995200882,0.5269311131314098,0.3787715174998412,0.46517080795909727,0.3949665143848963,0.30841941142077567,0.6038221718357761,0.27187281108993466,0.4566963776499536,0.42227245180417017,0.5761568071639098
orange,0.45984374086755353,0.3948516652457266,0.34653112773958294,0.4977847304587109,0.3571644597738848,0.46664849587630347,0.4209910074186397,0.33987595386835207,0.6592573744570255,0.3307683674614592,0.5400989886065466,0.3920009330758227,0.5460974474592458
placer,0.3994183184114075,0.32854125471867696,0.2651477966841187,0.4144020026293515,0.2861981826979945,0.45566158928243716,0.45969752368289846,0.25456389452332656,0.6951191333777337,0.24650767854208133,0.47535162554761357,0.333197484323333,0.46753788531473606
plumas,0.34453073828015346,0.3137254901960784,0.22022915101427498,0.40268767377201115,0.2508537148131057,0.4285176116029384,0.4307080651268459,0.23711340206185566,0.6362697220135237,0.2451310861423221,0.4339302544769086,0.3294139779889004,0.4168222554144884
riverside,0.48452077987073144,0.40049746506529893,0.3475312582054791,0.49946416816745515,0.3630892327997005,0.4928412075948148,0.4459217544925292,0.3372103020235739,0.6554101231779726,0.32173782317923355,0.5466565082843605,0.37140568794661094,0.5415685979979711
sacramento,0.5146414383421387,0.45766321106448066,0.39571043618598334,0.5677685569784947,0.41563770006883777,0.5171489526251638,0.4013099176109836,0.3649070495444291,0.627107260976863,0.33301233515150624,0.5525229068516526,0.4292479788538702,0.6311260750271254
san-benito,0.5125865551067513,0.42698033056081103,0.37276971517498464,0.5396404784072191,0.3813057438458794,0.5432045470897187,0.38848737969856545,0.37347791627638877,0.5657563780093424,0.37161725647835764,0.5932234298635932,0.38207719915036986,0.6244815522775634
san-bernardino,0.4846186337401087,0.40618842763779933,0.3583395582115036,0.518314542722588,0.3677232505236153,0.5014965361503425,0.4304253068403411,0.34883013703837457,0.639007843221198,0.3321172715659706,0.5770504821035751,0.37660023064288795,0.5548426092069765
san-diego,0.5257925950667438,0.4404126713354829,0.3992862884280095,0.5718748199688907,0.4156607425431181,0.5311900063076275,0.3792598001932423,0.37845451451499657,0.642020637808078,0.3621589065454614,0.5726513569937369,0.42597650644082236,0.6165750125419748
san-francisco,0.5555728481349953,0.709089310992478,0.638387719537228,0.7809070129004794,0.6426377032872973,0.6018705841703303,0.2821183556966161,0.5177957076842794,0.4048541981779169,0.4668479357423545,0.4905315966176372,0.5626361012171036,0.8702398750521192
san-joaquin,0.48482822034606704,0.4012010508260494,0.35219335749797576,0.5073412765382928,0.348671104416695,0.5146101299947454,0.40109693664087875,0.34555404900120484,0.6287161021717115,0.3269499795597661,0.5765549059259625,0.3840267377029813,0.5723211496407372
san-luis-obispo,0.4368018423421039,0.3837434750186428,0.3274030749325007,0.4996132672096092,0.3595380584220231,0.43637685606414345,0.41527257091412373,0.3231870844951387,0.6284273620629267,0.29262174552374365,0.46858552741852216,0.389182004641874,0.5684907291011942
san-mateo,0.582960240751381,0.5856199731250852,0.5138177545617983,0.6724833755009739,0.5201230546507419,0.56440052190461,0.3254775161093244,0.4242350387262973,0.497216414338615,0.37908417000246813,0.5888388216884259,0.5470514935791672,0.7941110857117676
santa-barbara,0.4716704786062629,0.475988781708126,0.4275229746999899,0.5925910438087074,0.44695134683650034,0.4601804524169265,0.35607438038691963,0.3730022573363431,0.545690539383109,0.3799247136887102,0.5715223202138386,0.4677713910153157,0.6653561541457458
santa-clara,0.5598433465525122,0.5556934465226583,0.47323839740278906,0.6446071323255241,0.48144612814699916,0.5560191252609915,0.3633216268775905,0.42984333997592883,0.5315890711236199,0.3931850953356396,0.5864301655359297,0.5257351563027142,0.7423694701584023
santa-cruz,0.5688064731688893,0.5834935272211385,0.5122768986198425,0.7176823261780068,0.5477428587621854,0.5548487120324339,0.2919087015196855,0.45344825086623075,0.4687903324656971,0.3985614862700562,0.5576629653153449,0.5544593034796609,0.8096094168004281
shasta,0.3043765822063083,0.2637908644345322,0.17176732292944696,0.3377547097270281,0.1975659229208925,0.38964930752409493,0.5309997923348485,0.19751593882229496,0.7033661386003591,0.20263490221509267,0.41967292243687726,0.2499052475622782,0.3323431370325858
sierra,0.373134328358209,0.31639601885804086,0.2417815482502651,0.4120734908136483,0.26959247648902823,0.45206213176218535,0.4180064308681672,0.24586666666666668,0.5963791267305645,0.29151094500800856,0.4346895074946467,0.3333333333333333,0.38995726495726496
siskiyou,0.35475770925110134,0.3565605758390426,0.24808251785242,0.4336086956521739,0.2731764399947991,0.43207176649111845,0.4385367165784991,0.27500666844491867,0.5876642173235359,0.3058964249324414,0.46225030030698044,0.3256997455470738,0.4192053848507365
solano,0.5240104287720929,0.48747528505805227,0.42663349535217826,0.5937868406903729,0.4223218989566767,0.5737827640087019,0.38145400817923725,0.3945782831563065,0.5799694144050208,0.3677590383018089,0.6218300653594772,0.45516249495357286,0.6551387484496336
sonoma,0.5421344127776078,0.5355323587594042,0.47689255886080434,0.6680003095496053,0.47882698445163957,0.5602026134773439,0.30077674167848084,0.4280806248027769,0.5016518444291351,0.3439072008313193,0.554778193606827,0.5447683518858405,0.7654887028150681
stanislaus,0.465375196993575,0.3740821543902814,0.3064041616334801,0.46418062143064565,0.32165345795293043,0.493945693823001,0.43707714441247375,0.318862666550553,0.6409702511842373,0.30912875149186386,0.5345994569570058,0.34850537519127495,0.5042413638099289
statewide,0.5104725185804312,0.4798739662784548,0.4282851153409109,0.5855461763368063,0.4399048008874578,0.5106302629271463,0.3823727459811485,0.401430438781348,0.5865170712834897,0.3645182410960467,0.5616336973900589,0.4361636484214229,0.6506224991860704
sutter,0.3753793674283278,0.29734133155595055,0.2401985360473278,0.3806517362233104,0.2498638141930372,0.4443995759931351,0.48251872090669906,0.23250219270768074,0.7048494154943531,0.25154274907932717,0.45316442919148076,0.28466288594833017,0.4154562155541947
tehama,0.3036940925049611,0.24044352565307273,0.16322644527382132,0.3223492998150455,0.19095155578994952,0.36177893847453724,0.5046340806829981,0.18323809523809523,0.6888154395562647,0.2105442821923004,0.41560882070949184,0.2327936775876621,0.3237648673376029
trinity,0.3777925975325108,0.35196350008147304,0.24322089947089948,0.48103727714748784,0.30286825473991247,0.4344139650872818,0.42520474678255055,0.24908546724309943,0.6113050706566916,0.2538525269262635,0.4769409422694094,0.33646112600536193,0.4720702801259738
tulare,0.4157956192057173,0.3666059171432362,0.2803334036716607,0.41024763607413717,0.28479779963559954,0.4461741968978245,0.5348526982961844,0.26244678230885615,0.6751033130703376,0.3078997719522441,0.4770939806927882,0.29003836053206555,0.4601792446824313
tuolumne,0.3612644426920835,0.2974456263974524,0.2105769892029434,0.38356769241220023,0.23598969980348308,0.41038798932075865,0.4633552471390309,0.22777911909771323,0.6617358698269634,0.2175226586102719,0.4048651837457057,0.29503536264041047,0.4056338028169014
ventura,0.503391695603267,0.42572636091076566,0.380347476438975,0.5367901294185822,0.40860730813729274,0.5027130765134206,0.4002811348162495,0.37092268557396396,0.5981973699890801,0.34198729193466654,0.5531084478568244,0.4156629036362783,0.6080282493416981
yolo,0.5538303553090984,0.5559227386765222,0.4665865581560477,0.6330136635239213,0.48153235036692926,0.5551009725321652,0.331805125939019,0.421366207237384,0.517265833833397,0.34704112337011034,0.5293353778993466,0.5152102842577714,0.7300737957138578
yuba,0.37743993993993996,0.3030156546313167,0.22667819288882207,0.395368782161235,0.25218555857296976,0.4351991550995776,0.4882467606925811,0.2524522849973386,0.6844895486216298,0.26238922907237666,0.4720333155039352,0.29593765672620653,0.3895228411102324
